transaction_id,customer_id,date,amount,transaction_type
T058314,C01429,2023-01-07,10942,Deposit
T058315,C02580,2023-12-19,584,Withdrawal
T058316,C00953,2023-08-04,48291,Loan Payment
T058317,C00764,2023-07-19,39760,Loan Payment
T058318,C01834,2023-05-01,5499,Withdrawal
T058319,C01803,2023-03-13,4308,Deposit
T058320,C02220,2023-09-06,14526,Loan Payment
T058321,C02152,2023-04-18,12014,Withdrawal
T058322,C00648,2023-01-04,1623,Deposit
T058323,C02079,2023-11-05,13165,Deposit
T058324,C01766,2023-11-23,5758,Withdrawal
T058325,C01582,2023-08-28,5511,Loan Payment
T058326,C02237,2023-02-26,5209,Deposit
T058327,C02990,2023-08-20,33471,Loan Payment
T058328,C02946,2023-12-09,9582,Deposit
T058329,C02995,2023-10-30,9635,Withdrawal
T058330,C02182,2023-05-26,7973,Withdrawal
T058331,C02582,2023-08-29,20898,Loan Payment
T058332,C01943,2023-04-21,34896,Loan Payment
T058333,C01293,2023-09-15,8793,Withdrawal
T058334,C02444,2023-02-25,12195,Loan Payment
T058335,C02545,2023-02-14,10066,Withdrawal
T058336,C01449,2023-06-06,9497,Loan Payment
T058337,C01188,2023-10-19,3335,Withdrawal
T058338,C02561,2023-04-06,18852,Loan Payment
T058339,C00994,2023-11-27,26805,Loan Payment
T058340,C02010,2023-10-17,10115,Deposit
T058341,C02819,2023-05-02,23797,Loan Payment
T058342,C02191,2023-03-04,16375,Loan Payment
T058343,C00312,2023-06-22,16435,Deposit
T058344,C00768,2023-12-11,42421,Loan Payment
T058345,C02185,2023-10-22,46898,Loan Payment
T058346,C00845,2023-03-01,4968,Withdrawal
T058347,C02256,2023-10-22,49590,Loan Payment
T058348,C00586,2023-02-17,3172,Deposit
T058349,C01580,2023-04-25,18548,Loan Payment
T058350,C01138,2023-10-27,2104,Withdrawal
T058351,C02410,2023-09-04,4080,Withdrawal
T058352,C00932,2023-02-07,2314,Withdrawal
T058353,C00244,2023-08-07,22394,Loan Payment
T058354,C00064,2023-12-09,2060,Withdrawal
T058355,C00864,2023-05-18,11043,Deposit
T058356,C02069,2023-04-01,10574,Deposit
T058357,C02487,2023-10-09,38756,Loan Payment
T058358,C00679,2023-02-12,12746,Withdrawal
T058359,C00044,2023-04-01,5493,Deposit
T058360,C00157,2023-10-20,10086,Deposit
T058361,C02830,2023-05-29,23153,Loan Payment
T058362,C00362,2023-07-28,41501,Loan Payment
T058363,C01436,2023-11-12,3905,Withdrawal
T058364,C01918,2023-04-28,5592,Withdrawal
T058365,C00330,2023-07-02,2257,Withdrawal
T058366,C01922,2023-10-27,5395,Deposit
T058367,C00256,2023-12-10,4095,Deposit
T058368,C02708,2023-04-03,13257,Withdrawal
T058369,C02425,2023-03-18,18595,Deposit
T058370,C02802,2023-05-26,6725,Deposit
T058371,C00093,2023-01-30,16484,Deposit
T058372,C00159,2023-06-30,37376,Loan Payment
T058373,C01593,2023-10-20,6435,Withdrawal
T058374,C01654,2023-01-18,28083,Loan Payment
T058375,C02618,2023-07-10,32998,Loan Payment
T058376,C01036,2023-11-22,8387,Deposit
T058377,C02708,2023-06-22,1725,Withdrawal
T058378,C00430,2023-04-07,8455,Deposit
T058379,C00450,2023-12-30,1373,Deposit
T058380,C02984,2023-09-09,7445,Deposit
T058381,C00350,2023-02-08,16173,Deposit
T058382,C02892,2023-12-20,39677,Loan Payment
T058383,C02443,2023-03-27,17938,Deposit
T058384,C01167,2023-01-05,8244,Deposit
T058385,C02357,2023-01-15,22417,Loan Payment
T058386,C00905,2023-12-31,9196,Loan Payment
T058387,C00711,2023-10-21,29104,Loan Payment
T058388,C01916,2023-06-13,15816,Loan Payment
T058389,C02279,2023-08-05,6924,Deposit
T058390,C00798,2023-05-30,6794,Withdrawal
T058391,C00177,2023-10-07,14487,Withdrawal
T058392,C00603,2023-10-10,8165,Deposit
T058393,C01306,2023-07-28,11596,Withdrawal
T058394,C02409,2023-11-10,39605,Loan Payment
T058395,C02813,2023-05-17,9116,Withdrawal
T058396,C00856,2023-11-21,44099,Loan Payment
T058397,C01815,2023-08-18,2992,Withdrawal
T058398,C01649,2023-12-24,45568,Loan Payment
T058399,C00276,2023-06-18,44782,Loan Payment
T058400,C01081,2023-06-09,5494,Deposit
T058401,C00619,2023-01-07,30787,Loan Payment
T058402,C00118,2023-04-08,11702,Withdrawal
T058403,C01523,2023-01-14,29361,Loan Payment
T058404,C00493,2023-11-12,18454,Loan Payment
T058405,C01691,2023-05-12,11933,Withdrawal
T058406,C00546,2023-01-06,38282,Loan Payment
T058407,C02278,2023-11-28,5490,Deposit
T058408,C02252,2023-07-04,8077,Deposit
T058409,C01835,2023-05-12,16317,Deposit
T058410,C02350,2023-09-29,39120,Loan Payment
T058411,C02764,2023-04-21,22605,Loan Payment
T058412,C01267,2023-02-11,14201,Withdrawal
T058413,C02840,2023-04-03,12693,Loan Payment
T058414,C00495,2023-03-07,9017,Withdrawal
T058415,C01714,2023-11-03,12911,Deposit
T058416,C02918,2023-08-07,5301,Deposit
T058417,C02471,2023-09-18,20348,Loan Payment
T058418,C02459,2023-04-05,37897,Loan Payment
T058419,C00457,2023-12-12,25189,Loan Payment
T058420,C01850,2023-04-06,3370,Withdrawal
T058421,C02715,2023-06-01,7269,Deposit
T058422,C00804,2023-12-15,14722,Withdrawal
T058423,C02928,2023-10-27,3886,Deposit
T058424,C01535,2023-08-23,16043,Loan Payment
T058425,C01926,2023-10-22,32732,Loan Payment
T058426,C00176,2023-11-25,4122,Deposit
T058427,C00267,2023-06-12,9649,Deposit
T058428,C00796,2023-05-04,48381,Loan Payment
T058429,C01849,2023-03-15,38849,Loan Payment
T058430,C00404,2023-08-21,48748,Loan Payment
T058431,C02649,2023-02-11,14186,Withdrawal
T058432,C02036,2023-02-20,19594,Deposit
T058433,C02060,2023-03-28,12747,Deposit
T058434,C02534,2023-10-18,39050,Loan Payment
T058435,C01856,2023-05-05,4009,Withdrawal
T058436,C01600,2023-07-15,3899,Deposit
T058437,C00692,2023-03-31,13490,Deposit
T058438,C01804,2023-02-24,48725,Loan Payment
T058439,C00740,2023-05-27,1466,Withdrawal
T058440,C00092,2023-05-04,12632,Deposit
T058441,C01963,2023-06-28,7588,Withdrawal
T058442,C01872,2023-08-20,13497,Loan Payment
T058443,C00557,2023-06-05,6232,Withdrawal
T058444,C00726,2023-05-03,7279,Deposit
T058445,C01519,2023-05-08,17512,Loan Payment
T058446,C02148,2023-12-17,13656,Deposit
T058447,C01248,2023-05-11,966,Withdrawal
T058448,C02214,2023-06-16,11043,Deposit
T058449,C02833,2023-06-13,2769,Deposit
T058450,C01016,2023-10-13,14874,Deposit
T058451,C00334,2023-03-11,36772,Loan Payment
T058452,C02058,2023-09-23,11029,Deposit
T058453,C01313,2023-08-24,15759,Deposit
T058454,C00016,2023-03-22,17035,Loan Payment
T058455,C01562,2023-03-20,22251,Loan Payment
T058456,C00342,2023-04-26,5806,Withdrawal
T058457,C01954,2023-10-02,4542,Deposit
T058458,C00388,2023-03-19,31357,Loan Payment
T058459,C02288,2023-10-17,40583,Loan Payment
T058460,C01323,2023-07-06,12388,Withdrawal
T058461,C00124,2023-10-25,8726,Deposit
T058462,C02165,2023-09-15,11412,Withdrawal
T058463,C01412,2023-01-05,1133,Deposit
T058464,C00662,2023-10-27,18851,Loan Payment
T058465,C01667,2023-04-08,33365,Loan Payment
T058466,C00726,2023-10-09,8142,Deposit
T058467,C02889,2023-03-29,8831,Withdrawal
T058468,C02782,2023-02-09,48583,Loan Payment
T058469,C02249,2023-11-28,3529,Withdrawal
T058470,C01779,2023-04-06,15965,Deposit
T058471,C00507,2023-09-15,45154,Loan Payment
T058472,C01102,2023-05-20,42875,Loan Payment
T058473,C00799,2023-07-18,16949,Deposit
T058474,C01717,2023-04-05,5777,Withdrawal
T058475,C02339,2023-09-05,9180,Withdrawal
T058476,C02393,2023-10-09,34827,Loan Payment
T058477,C01510,2023-10-11,13342,Withdrawal
T058478,C00280,2023-09-08,43908,Loan Payment
T058479,C00569,2023-03-22,10336,Withdrawal
T058480,C01940,2023-12-24,21244,Loan Payment
T058481,C01870,2023-10-17,9811,Deposit
T058482,C02452,2023-03-01,42329,Loan Payment
T058483,C00019,2023-08-24,26963,Loan Payment
T058484,C02805,2023-03-10,10755,Loan Payment
T058485,C02520,2023-01-07,42023,Loan Payment
T058486,C00541,2023-07-16,11300,Withdrawal
T058487,C00054,2023-10-26,13332,Withdrawal
T058488,C01066,2023-10-24,39085,Loan Payment
T058489,C02794,2023-10-27,7436,Withdrawal
T058490,C00958,2023-08-17,12198,Loan Payment
T058491,C01015,2023-09-30,49367,Loan Payment
T058492,C01081,2023-08-15,44389,Loan Payment
T058493,C02028,2023-08-04,24891,Loan Payment
T058494,C00177,2023-06-11,5962,Withdrawal
T058495,C01151,2023-09-29,2339,Deposit
T058496,C02955,2023-07-03,16821,Deposit
T058497,C00449,2023-11-20,11313,Withdrawal
T058498,C01470,2023-08-04,38270,Loan Payment
T058499,C02114,2023-02-25,34786,Loan Payment
T058500,C00974,2023-06-12,6249,Deposit
T058501,C01951,2023-12-14,9412,Withdrawal
T058502,C00969,2023-11-22,10809,Withdrawal
T058503,C02891,2023-10-13,8273,Withdrawal
T058504,C02639,2023-12-02,36067,Loan Payment
T058505,C01015,2023-07-17,29308,Loan Payment
T058506,C02764,2023-09-29,10947,Deposit
T058507,C02079,2023-05-16,10073,Withdrawal
T058508,C00882,2023-06-22,8541,Deposit
T058509,C02111,2023-01-09,1229,Deposit
T058510,C02377,2023-06-19,2790,Withdrawal
T058511,C01770,2023-09-21,4797,Deposit
T058512,C00974,2023-03-01,40556,Loan Payment
T058513,C02737,2023-11-29,9404,Deposit
T058514,C00539,2023-09-29,8900,Withdrawal
T058515,C00182,2023-06-14,6602,Deposit
T058516,C02637,2023-12-02,6754,Deposit
T058517,C01341,2023-04-30,47276,Loan Payment
T058518,C00245,2023-01-21,12151,Withdrawal
T058519,C00083,2023-10-11,32930,Loan Payment
T058520,C01295,2023-06-10,13986,Deposit
T058521,C01743,2023-06-13,4178,Deposit
T058522,C01267,2023-03-06,17233,Deposit
T058523,C02962,2023-04-22,1732,Deposit
T058524,C01663,2023-02-23,14794,Deposit
T058525,C01616,2023-06-21,6412,Withdrawal
T058526,C02287,2023-05-02,10501,Loan Payment
T058527,C02802,2023-11-18,1419,Deposit
T058528,C02834,2023-10-04,47144,Loan Payment
T058529,C02634,2023-04-04,19260,Loan Payment
T058530,C02994,2023-12-24,15355,Deposit
T058531,C01117,2023-12-28,5764,Withdrawal
T058532,C00165,2023-10-24,13873,Withdrawal
T058533,C01452,2023-11-14,12830,Loan Payment
T058534,C02836,2023-02-07,5237,Loan Payment
T058535,C00456,2023-08-04,5402,Deposit
T058536,C01292,2023-12-13,42206,Loan Payment
T058537,C01843,2023-02-12,8021,Deposit
T058538,C00538,2023-10-14,16246,Deposit
T058539,C00882,2023-09-06,8791,Withdrawal
T058540,C02464,2023-12-19,1880,Deposit
T058541,C00707,2023-08-15,9524,Withdrawal
T058542,C00533,2023-10-05,13105,Loan Payment
T058543,C02422,2023-12-08,6318,Loan Payment
T058544,C00227,2023-07-12,1053,Deposit
T058545,C00215,2023-04-11,47956,Loan Payment
T058546,C00714,2023-09-22,7710,Withdrawal
T058547,C00231,2023-02-02,6000,Loan Payment
T058548,C02976,2023-03-10,16748,Deposit
T058549,C00803,2023-08-02,32585,Loan Payment
T058550,C02910,2023-11-22,13361,Loan Payment
T058551,C02416,2023-08-01,10224,Withdrawal
T058552,C01498,2023-05-12,36185,Loan Payment
T058553,C00647,2023-09-09,15375,Deposit
T058554,C00418,2023-11-16,21792,Loan Payment
T058555,C00952,2023-04-04,19175,Loan Payment
T058556,C01924,2023-07-03,15870,Deposit
T058557,C02475,2023-06-20,18853,Loan Payment
T058558,C00651,2023-04-26,33217,Loan Payment
T058559,C00045,2023-10-29,3219,Deposit
T058560,C02707,2023-09-04,19092,Deposit
T058561,C02406,2023-09-08,46284,Loan Payment
T058562,C02259,2023-03-10,12566,Withdrawal
T058563,C01162,2023-05-13,26994,Loan Payment
T058564,C01830,2023-01-25,14871,Withdrawal
T058565,C00091,2023-09-22,2496,Withdrawal
T058566,C02299,2023-03-24,9835,Loan Payment
T058567,C01999,2023-08-30,8378,Withdrawal
T058568,C01256,2023-10-19,13349,Loan Payment
T058569,C02773,2023-12-15,7217,Withdrawal
T058570,C00595,2023-11-26,23236,Loan Payment
T058571,C00145,2023-01-04,40235,Loan Payment
T058572,C00187,2023-07-12,2409,Withdrawal
T058573,C02682,2023-10-10,10251,Withdrawal
T058574,C02979,2023-01-15,9609,Loan Payment
T058575,C01709,2023-12-29,15871,Deposit
T058576,C00263,2023-07-22,10463,Withdrawal
T058577,C00040,2023-12-14,30178,Loan Payment
T058578,C01774,2023-02-08,8796,Withdrawal
T058579,C00030,2023-03-03,27469,Loan Payment
T058580,C02698,2023-04-18,7276,Withdrawal
T058581,C00578,2023-08-10,16234,Deposit
T058582,C02820,2023-08-18,6999,Loan Payment
T058583,C01584,2023-08-27,5941,Deposit
T058584,C02393,2023-12-27,11669,Withdrawal
T058585,C00876,2023-04-19,1437,Withdrawal
T058586,C00820,2023-11-21,9283,Withdrawal
T058587,C01731,2023-10-02,13917,Deposit
T058588,C00328,2023-01-22,4491,Deposit
T058589,C02764,2023-06-14,7058,Deposit
T058590,C00358,2023-02-14,10514,Withdrawal
T058591,C00444,2023-09-25,33511,Loan Payment
T058592,C02045,2023-10-15,1785,Withdrawal
T058593,C02953,2023-11-09,3087,Withdrawal
T058594,C02161,2023-01-16,38444,Loan Payment
T058595,C00636,2023-07-11,17294,Loan Payment
T058596,C01171,2023-09-09,4674,Deposit
T058597,C00552,2023-12-05,8406,Deposit
T058598,C02092,2023-02-15,16172,Deposit
T058599,C02583,2023-01-25,16916,Deposit
T058600,C02943,2023-01-22,12483,Withdrawal
T058601,C01981,2023-10-21,12655,Withdrawal
T058602,C01191,2023-02-06,12377,Withdrawal
T058603,C02609,2023-05-07,882,Withdrawal
T058604,C02830,2023-09-09,13390,Deposit
T058605,C02949,2023-06-04,16065,Loan Payment
T058606,C01657,2023-03-17,32140,Loan Payment
T058607,C01764,2023-11-28,11238,Withdrawal
T058608,C02535,2023-04-28,18316,Loan Payment
T058609,C01932,2023-09-10,10081,Withdrawal
T058610,C02532,2023-04-07,20385,Loan Payment
T058611,C00169,2023-04-06,2356,Withdrawal
T058612,C00901,2023-02-05,14488,Withdrawal
T058613,C01885,2023-06-17,23243,Loan Payment
T058614,C00742,2023-07-07,1854,Withdrawal
T058615,C00576,2023-06-13,12835,Deposit
T058616,C02967,2023-07-24,19787,Deposit
T058617,C00829,2023-09-03,20330,Loan Payment
T058618,C00273,2023-03-02,1133,Deposit
T058619,C01883,2023-09-03,10253,Loan Payment
T058620,C01675,2023-12-03,17738,Deposit
T058621,C02917,2023-08-17,10001,Deposit
T058622,C02230,2023-08-14,6341,Withdrawal
T058623,C00974,2023-12-20,13677,Withdrawal
T058624,C01267,2023-12-07,1116,Deposit
T058625,C00541,2023-12-09,14659,Loan Payment
T058626,C01499,2023-09-22,5430,Withdrawal
T058627,C02166,2023-11-27,46270,Loan Payment
T058628,C01914,2023-04-05,4659,Deposit
T058629,C02617,2023-08-11,11774,Withdrawal
T058630,C01318,2023-03-25,36239,Loan Payment
T058631,C02761,2023-05-20,9588,Withdrawal
T058632,C00329,2023-07-25,1940,Withdrawal
T058633,C02228,2023-10-11,11236,Withdrawal
T058634,C01994,2023-07-29,49930,Loan Payment
T058635,C01645,2023-08-07,17071,Deposit
T058636,C01762,2023-04-11,8821,Loan Payment
T058637,C01461,2023-07-29,13843,Deposit
T058638,C00234,2023-02-19,16257,Deposit
T058639,C01062,2023-02-20,14904,Loan Payment
T058640,C00512,2023-12-26,3972,Deposit
T058641,C00340,2023-05-13,5670,Withdrawal
T058642,C02649,2023-09-15,8736,Withdrawal
T058643,C00150,2023-10-27,16692,Deposit
T058644,C01989,2023-10-24,13858,Withdrawal
T058645,C00475,2023-03-12,19563,Deposit
T058646,C00115,2023-03-10,7534,Withdrawal
T058647,C01306,2023-09-28,3447,Withdrawal
T058648,C01017,2023-06-06,7162,Withdrawal
T058649,C00909,2023-07-20,2759,Withdrawal
T058650,C00922,2023-12-26,9883,Withdrawal
T058651,C00220,2023-04-22,14843,Withdrawal
T058652,C00198,2023-01-29,8295,Withdrawal
T058653,C01123,2023-03-26,4854,Withdrawal
T058654,C00781,2023-10-08,17256,Deposit
T058655,C01498,2023-09-04,13470,Withdrawal
T058656,C00044,2023-04-25,27276,Loan Payment
T058657,C02396,2023-04-29,48667,Loan Payment
T058658,C00383,2023-03-31,7653,Withdrawal
T058659,C01667,2023-12-10,10130,Withdrawal
T058660,C02150,2023-10-05,1725,Withdrawal
T058661,C00054,2023-03-28,3343,Deposit
T058662,C02603,2023-07-29,7327,Deposit
T058663,C00842,2023-03-27,14151,Deposit
T058664,C01278,2023-10-02,3616,Deposit
T058665,C02702,2023-03-23,10863,Deposit
T058666,C01110,2023-01-29,4646,Withdrawal
T058667,C01259,2023-09-22,9323,Withdrawal
T058668,C01447,2023-06-25,15870,Deposit
T058669,C02183,2023-09-17,15857,Deposit
T058670,C02280,2023-09-17,12382,Withdrawal
T058671,C00919,2023-05-08,16362,Deposit
T058672,C00585,2023-12-21,33863,Loan Payment
T058673,C01540,2023-09-02,6360,Deposit
T058674,C00232,2023-03-30,12091,Deposit
T058675,C01946,2023-05-22,12646,Deposit
T058676,C02053,2023-07-08,14994,Withdrawal
T058677,C01810,2023-07-21,44838,Loan Payment
T058678,C00561,2023-04-19,9271,Deposit
T058679,C02189,2023-03-03,5117,Deposit
T058680,C02765,2023-06-17,1923,Deposit
T058681,C00723,2023-08-15,16891,Deposit
T058682,C02394,2023-07-22,7606,Withdrawal
T058683,C00639,2023-11-13,12202,Loan Payment
T058684,C02996,2023-04-28,49786,Loan Payment
T058685,C01320,2023-07-20,10456,Withdrawal
T058686,C00303,2023-08-16,7546,Withdrawal
T058687,C01852,2023-07-06,6641,Withdrawal
T058688,C00723,2023-08-04,3117,Withdrawal
T058689,C02073,2023-06-22,1381,Withdrawal
T058690,C00429,2023-02-20,1349,Deposit
T058691,C02537,2023-11-27,6824,Deposit
T058692,C02508,2023-05-19,1037,Withdrawal
T058693,C01791,2023-03-02,16802,Loan Payment
T058694,C01472,2023-02-14,8475,Loan Payment
T058695,C00652,2023-05-21,11848,Deposit
T058696,C01097,2023-01-23,5807,Withdrawal
T058697,C01087,2023-08-01,4177,Deposit
T058698,C02260,2023-12-31,7209,Withdrawal
T058699,C01049,2023-09-06,11438,Withdrawal
T058700,C02877,2023-03-04,17946,Loan Payment
T058701,C00613,2023-03-12,7194,Deposit
T058702,C00073,2023-11-13,7439,Deposit
T058703,C02385,2023-06-18,9683,Withdrawal
T058704,C01622,2023-10-07,11091,Deposit
T058705,C00574,2023-01-19,5931,Withdrawal
T058706,C01465,2023-10-28,7250,Loan Payment
T058707,C01511,2023-09-24,8410,Withdrawal
T058708,C01311,2023-06-26,9514,Withdrawal
T058709,C01950,2023-12-17,14601,Withdrawal
T058710,C01583,2023-10-11,10479,Deposit
T058711,C02027,2023-11-17,5078,Deposit
T058712,C02183,2023-07-28,41904,Loan Payment
T058713,C01613,2023-10-09,2078,Deposit
T058714,C02778,2023-02-01,4224,Withdrawal
T058715,C02275,2023-05-27,8890,Withdrawal
T058716,C01109,2023-09-01,15291,Loan Payment
T058717,C00442,2023-10-24,10542,Withdrawal
T058718,C02416,2023-10-18,26748,Loan Payment
T058719,C02105,2023-04-21,10960,Withdrawal
T058720,C00136,2023-04-06,12834,Withdrawal
T058721,C02381,2023-03-11,12676,Deposit
T058722,C01949,2023-09-09,44238,Loan Payment
T058723,C02954,2023-01-18,12987,Deposit
T058724,C00580,2023-10-19,3960,Deposit
T058725,C01569,2023-03-06,5932,Withdrawal
T058726,C01510,2023-11-01,2111,Deposit
T058727,C02756,2023-09-17,8347,Deposit
T058728,C02349,2023-10-03,31041,Loan Payment
T058729,C01459,2023-01-26,2079,Withdrawal
T058730,C02923,2023-09-17,11511,Withdrawal
T058731,C02248,2023-03-24,14185,Withdrawal
T058732,C00637,2023-05-25,15190,Loan Payment
T058733,C00003,2023-05-25,49840,Loan Payment
T058734,C01380,2023-01-05,5368,Withdrawal
T058735,C01353,2023-06-08,19889,Deposit
T058736,C01602,2023-09-16,2871,Withdrawal
T058737,C00667,2023-12-26,10510,Withdrawal
T058738,C01291,2023-07-16,6614,Loan Payment
T058739,C02097,2023-11-02,44856,Loan Payment
T058740,C01039,2023-04-16,11993,Withdrawal
T058741,C01975,2023-03-26,4435,Withdrawal
T058742,C01380,2023-07-30,10888,Withdrawal
T058743,C01773,2023-08-28,5070,Deposit
T058744,C00692,2023-02-08,9494,Deposit
T058745,C01209,2023-09-26,1954,Deposit
T058746,C02408,2023-10-13,14025,Loan Payment
T058747,C01348,2023-10-08,13923,Withdrawal
T058748,C01752,2023-05-18,5861,Loan Payment
T058749,C00489,2023-10-15,11394,Deposit
T058750,C01716,2023-04-25,2582,Withdrawal
T058751,C01405,2023-11-29,16880,Deposit
T058752,C01724,2023-09-24,10248,Withdrawal
T058753,C01616,2023-05-03,9499,Withdrawal
T058754,C02300,2023-04-03,17812,Loan Payment
T058755,C02473,2023-03-17,13537,Withdrawal
T058756,C00274,2023-10-19,8839,Withdrawal
T058757,C00929,2023-05-04,28723,Loan Payment
T058758,C00184,2023-04-14,8462,Deposit
T058759,C02260,2023-11-11,4303,Deposit
T058760,C00041,2023-06-17,10916,Deposit
T058761,C01641,2023-05-27,14773,Withdrawal
T058762,C00222,2023-06-28,16515,Deposit
T058763,C01731,2023-07-13,5434,Loan Payment
T058764,C01877,2023-09-25,6258,Loan Payment
T058765,C02032,2023-06-17,13974,Deposit
T058766,C00737,2023-02-04,6685,Withdrawal
T058767,C02653,2023-07-27,27818,Loan Payment
T058768,C02502,2023-08-29,31445,Loan Payment
T058769,C01971,2023-10-26,6600,Withdrawal
T058770,C01326,2023-01-08,1322,Deposit
T058771,C02621,2023-06-29,8090,Deposit
T058772,C02497,2023-10-28,49842,Loan Payment
T058773,C01118,2023-09-01,2596,Withdrawal
T058774,C00172,2023-04-30,16202,Loan Payment
T058775,C01490,2023-08-10,29647,Loan Payment
T058776,C01589,2023-08-02,4062,Deposit
T058777,C00538,2023-05-27,23617,Loan Payment
T058778,C01301,2023-04-13,36177,Loan Payment
T058779,C00507,2023-03-18,10035,Withdrawal
T058780,C00355,2023-04-30,13397,Loan Payment
T058781,C01721,2023-08-06,10929,Withdrawal
T058782,C01158,2023-08-20,6462,Deposit
T058783,C02226,2023-08-11,4530,Withdrawal
T058784,C02423,2023-01-27,12012,Deposit
T058785,C02526,2023-06-15,687,Withdrawal
T058786,C02586,2023-01-16,12932,Withdrawal
T058787,C01698,2023-07-29,16955,Deposit
T058788,C00214,2023-03-04,5572,Withdrawal
T058789,C02157,2023-12-07,40263,Loan Payment
T058790,C01927,2023-10-28,48272,Loan Payment
T058791,C02295,2023-01-10,13038,Withdrawal
T058792,C00307,2023-08-09,9069,Withdrawal
T058793,C02444,2023-11-07,19359,Deposit
T058794,C02395,2023-06-09,2901,Deposit
T058795,C01404,2023-01-01,9392,Loan Payment
T058796,C02893,2023-01-14,8599,Withdrawal
T058797,C01536,2023-09-23,13191,Deposit
T058798,C02555,2023-07-18,2580,Deposit
T058799,C02898,2023-11-14,3346,Withdrawal
T058800,C00018,2023-10-02,13200,Deposit
T058801,C00205,2023-08-18,1233,Deposit
T058802,C01513,2023-09-01,1032,Deposit
T058803,C01919,2023-08-18,4009,Deposit
T058804,C02004,2023-10-21,24874,Loan Payment
T058805,C01019,2023-12-16,41491,Loan Payment
